vin,list_price,sale_price,list_date,sale_date,cost_price,model_id,salesperson_id,dealership_id
ESC71RXBLA26290,87909,85956,2021-04-25,2021-04-25,78142,3000,101,2001
ESC71RXBLA16296,90575,88562,2021-01-01,2021-01-01,80511,3000,108,2003
ESC11DXBLA12336,89938,87939,2021-01-01,2021-02-15,79945,3000,105,2000
ESC61RXBLA15426,85899,83990,2021-03-15,2021-03-15,76355,3000,107,2000
ESC61RXBLA15285,86245,84328,2021-01-01,2021-01-01,76662,3000,109,2002
ESC41RXBLA17261,90093,88091,2021-03-15,2021-03-21,80083,3000,104,2002
ESC21RXBLA14289,92292,90242,2021-01-01,2021-01-03,82038,3000,101,2001
ESC21RXBLA14300,88208,86248,2021-01-01,2021-01-01,78407,3000,111,2003
ESC11DXBLA12270,85719,83814,2021-04-25,2021-04-25,76194,3000,102,2004
ESC61RXBLA15415,87531,85586,2021-04-01,2021-04-21,77805,3000,104,2002
ESC71RXBLA16302,86336,84417,2021-02-01,2021-02-15,76743,3000,101,2001
ESC61RXBLA15284,88890,86915,2021-02-01,2021-02-15,79013,3000,106,2005
ESC61RXBLA15315,91382,89352,2021-07-29,2021-08-03,81229,3000,112,2005
ESC71RXBLA16282,92369,90316,2021-04-25,2021-05-05,82106,3000,105,2000
ESC61RXBLA15436,89110,87130,2021-04-25,2021-04-26,79209,3000,103,2001
ESC21RXBLA24289,89611,87620,2021-04-25,2021-04-30,79654,3000,110,2004
ESC21RXBLA14281,88137,86178,2021-04-25,2021-04-30,78344,3000,111,2003
ESC11DXBLA12313,84920,83033,2021-03-15,2021-03-15,75484,3000,103,2001
ESC61RXBLA15398,85574,83672,2021-07-29,2021-07-29,76066,3000,102,2004
ESC21RXBLA24297,85080,83189,2021-01-01,2021-01-01,75627,3000,101,2001
ESC11DXBLA12331,89593,87602,2021-03-15,2021-03-15,79638,3000,104,2002
ESC11RXBLA13277,87668,85719,2021-03-15,2021-03-15,77927,3000,111,2003
ESC11DXBLA12349,87398,85456,2021-04-01,2021-04-01,77687,3000,112,2005
ESC61RXBLA15370,88952,86976,2021-04-01,2021-04-21,79069,3000,107,2000
ESC41RXBLA17306,87019,85085,2021-04-25,2021-05-02,77350,3000,107,2000
ESC41RXBLA17283,91275,89246,2021-07-29,2021-07-29,81133,3000,105,2000
ESC71RXBLA16313,92134,90087,2021-07-29,2021-07-29,81897,3000,103,2001
ESC71RXBLA16294,88469,86503,2021-07-29,2021-07-30,78639,3000,106,2005
ESC71RXBLA26296,88117,86159,2021-07-29,2021-08-02,78326,3000,111,2003
ESC61RXBLA15378,89871,87874,2021-07-29,2021-07-29,79885,3000,112,2005
ESC41RXBLA17277,87871,85918,2021-03-15,2021-03-30,78107,3000,110,2004
ESC61RXBLA15272,85083,83192,2021-01-01,2021-01-05,75629,3000,103,2001
ESC11DXBLA12358,88164,86204,2021-05-21,2021-05-21,78368,3000,108,2003
ESC61RXBLA15320,86273,84356,2021-06-01,2021-06-01,76687,3000,104,2002
ESC61RXBLA15383,84913,83026,2021-04-25,2021-04-26,75478,3000,109,2002
ESC21RXBLA24294,88938,86961,2021-04-25,2021-04-26,79056,3000,110,2004
ESC41RXBLA17303,86071,84158,2021-04-25,2021-04-25,76507,3000,102,2004
ESC11DXBLA12263,83391,81538,2021-07-29,2021-07-29,74126,3000,101,2001
ESC41RXBLA17308,87174,85236,2021-01-01,2021-01-01,77488,3000,103,2001
ESC71RXBLA26265,86178,84263,2021-01-01,2021-01-04,76603,3000,109,2002
ESC11DXBLA12305,87845,85893,2021-06-01,2021-06-01,78085,3000,102,2004
ESC11RXBLA13263,80689,78896,2021-06-01,2021-06-01,71724,3000,111,2003
ESC21RXBLA14284,85306,83410,2021-06-01,2021-06-01,75827,3000,103,2001
ESC41RXBLA17265,87889,85936,2021-04-25,2021-04-25,78124,3000,103,2001
ESC41RXBLA17280,87188,85251,2021-01-01,2021-02-01,77501,3000,103,2001
ESC61RXBLA15336,86863,84932,2021-04-25,2021-04-25,77211,3000,107,2000
ESC21RXBLA14304,83383,81530,2021-04-25,2021-04-30,74119,3000,110,2004
ESC61RXBLA25440,89435,87448,2021-04-25,2021-04-30,79498,3000,111,2003
ESC21RXBLA14312,84824,82939,2021-04-25,2021-04-30,75399,3000,105,2000
ESC41RXBLA17318,87379,85438,2021-01-01,2021-01-01,77671,3000,108,2003
ESC61RXBLA15401,84284,82411,2021-01-01,2021-01-01,74919,3000,106,2005
ESC71RXBLA16280,86205,84289,2021-05-21,2021-05-23,76627,3000,111,2003
ESC71RXBLA16270,86463,84541,2021-07-29,2021-07-29,76856,3000,101,2001
ESC61RXBLA15406,86504,84582,2021-04-01,2021-04-02,76893,3000,112,2005
ESC71RXBLA16271,89377,87391,2021-04-01,2021-04-21,79446,3000,101,2001
ESC61RXBLA15310,82183,80357,2021-04-01,2021-04-21,73052,3000,107,2000
ESC61RXBLA25442,86480,84558,2021-07-29,2021-07-29,76871,3000,109,2002
ESC21RXBLA24307,85610,83707,2021-07-29,2021-07-29,76097,3000,101,2001
ESC11DXBLA12347,87083,85147,2021-07-29,2021-07-29,77407,3000,101,2001
ESC61RXBLA25445,92901,90836,2021-07-29,2021-08-30,82578,3000,103,2001
ESC41RXBLA27298,90656,88641,2021-07-29,2021-07-29,80583,3000,104,2002
ESC11DXBLA12360,88231,86270,2021-01-01,2021-01-30,78427,3000,106,2005
ESC21RXBLA24291,82856,81015,2021-02-01,2021-02-15,73650,3000,112,2005
ESC61RXBLA15333,92200,90151,2021-01-01,2021-01-21,81956,3000,106,2005
ESC21RXBLA14317,83049,81203,2021-01-01,2021-01-31,73821,3000,110,2004
ESC71RXBLA16311,81462,79651,2021-01-01,2021-01-30,72410,3000,102,2004
ESC61RXBLA25448,86697,84771,2021-02-01,2021-02-15,77064,3000,106,2005
ESC41RXBLA27271,86289,84372,2021-02-01,2021-02-27,76702,3000,112,2005
ESC71RXBLA16307,83334,81482,2021-07-29,2021-07-29,74074,3000,109,2002
ESC21RXBLA14271,90560,88547,2021-04-25,2021-04-30,80497,3000,101,2001
ESC11DXBLA12283,90065,88063,2021-03-15,2021-03-16,80058,3000,102,2004
ESC11RXBLA13280,92814,90752,2021-05-21,2021-05-24,82502,3000,101,2001
ESC11DXBLA12344,88057,86100,2021-07-29,2021-07-29,78273,3000,102,2004
ESC21RXBLA14263,89734,87740,2021-03-15,2021-03-15,79763,3000,107,2000
ESC41RXBLA17299,90674,88659,2021-01-01,2021-01-02,80599,3000,101,2001
ESC21RXBLA14299,82111,80287,2021-01-01,2021-01-05,72988,3000,109,2002
ESC11DXBLA12312,81999,80177,2021-06-01,2021-06-01,72888,3000,111,2003
ESC11DXBLA12266,82756,80917,2021-06-01,2021-06-03,73561,3000,109,2002
ESC61RXBLA15291,86138,84224,2021-04-25,2021-04-26,76567,3000,103,2001
ESC71RXBLA26298,87001,85067,2021-02-01,2021-02-15,77334,3000,106,2005
ESC71RXBLA26262,89392,87405,2021-04-25,2021-05-01,79459,3000,110,2004
ESC11DXBLA12279,86992,85059,2021-01-01,2021-01-01,77326,3000,111,2003
ESC61RXBLA15324,89628,87636,2021-04-01,2021-04-03,79669,3000,112,2005
ESC41RXBLA27263,86791,84862,2021-07-29,2021-07-31,77147,3000,104,2002
ESC61RXBLA15275,87610,85663,2021-07-29,2021-07-29,77876,3000,109,2002
ESC11DXBLA12350,85198,83305,2021-06-01,2021-06-01,75731,3000,102,2004
ESC61RXBLA15345,81903,80083,2021-07-29,2021-07-30,72803,3000,108,2003
ESC71RXBLA16262,87451,85508,2021-07-29,2021-07-29,77734,3000,104,2002
ESC61RXBLA15390,84270,82397,2021-01-01,2021-01-01,74907,3000,104,2002
ESC11DXBLA12318,92382,90329,2021-01-01,2021-02-01,82117,3000,110,2004
ESC61RXBLA15448,91094,89070,2021-01-01,2021-01-01,80973,3000,101,2001
ESC21RXBLA14274,83888,82024,2021-01-01,2021-01-01,74567,3000,108,2003
ESC61RXBLA15404,88699,86728,2021-04-25,2021-04-25,78844,3000,109,2002
ESC21RXBLA24309,83439,81585,2021-04-25,2021-04-25,74168,3000,101,2001
ESC41RXBLA17304,90831,88812,2021-03-15,2021-03-15,80738,3000,102,2004
ESC11DXBLA12352,85348,83451,2021-03-15,2021-03-15,75865,3000,107,2000
ESC61RXBLA15362,86650,84724,2021-03-15,2021-03-15,77022,3000,103,2001
ESC71RXBLA16301,89237,87254,2021-03-15,2021-03-15,79322,3000,107,2000
ESC61RXBLA15356,92466,90412,2021-03-15,2021-03-15,82192,3000,110,2004
ESC61RXBLA15388,86373,84453,2021-01-01,2021-01-06,76776,3000,109,2002
ESC41RXBLA17269,91980,89936,2021-06-01,2021-06-04,81760,3000,109,2002
ESC11RXBLA13275,87877,85925,2021-04-25,2021-04-30,78113,3000,103,2001
ESC11DXBLA12299,85801,83894,2021-07-29,2021-08-03,76267,3000,112,2005
ESC61RXBLA15295,86844,84914,2021-04-25,2021-05-02,77194,3000,112,2005
ESC41RXBLA27282,88134,86175,2021-04-25,2021-05-05,78341,3000,105,2000
ESC61RXBLA15279,90365,88356,2021-04-25,2021-04-30,80324,3000,110,2004
ESC71RXBLA26299,82288,80459,2021-04-25,2021-04-30,73145,3000,111,2003
ESC41RXBLA17282,81631,79817,2021-03-15,2021-03-15,72561,3000,108,2003
ESC61RXBLA15309,90814,88796,2021-03-15,2021-03-15,80724,3000,103,2001
ESC61RXBLA15391,86076,84164,2021-04-01,2021-04-21,76512,3000,111,2003
ESC61RXBLA15412,90721,88705,2021-01-01,2021-01-02,80641,3000,107,2000
ESC61RXBLA15446,87955,86001,2021-03-01,2021-03-01,78182,3000,106,2005
ESC61RXBLA15380,85889,83980,2021-07-29,2021-07-30,76345,3000,111,2003
ESC11DXBLA12368,88897,86921,2021-07-29,2021-09-12,79019,3000,109,2002
ESC41RXBLA17309,91603,89568,2021-01-01,2021-01-01,81425,3000,105,2000
ESC11DXBLA12334,82015,80192,2021-01-01,2021-01-02,72902,3000,111,2003
ESC71RXBLA16263,86047,84134,2021-04-25,2021-04-26,76486,3000,111,2003
ESC61RXBLA15359,86540,84616,2021-04-25,2021-04-30,76924,3000,105,2000
ESC41RXBLA17314,86743,84815,2021-01-01,2021-01-01,77105,3000,110,2004
ESC61RXBLA15317,87163,85226,2021-06-01,2021-06-01,77478,3000,102,2004
ESC61RXBLA15301,83827,81964,2021-06-01,2021-06-01,74513,3000,101,2001
ESC11DXBLA12326,81647,79832,2021-06-01,2021-06-01,72575,3000,111,2003
ESC11DXBLA12323,88246,86285,2021-04-25,2021-04-28,78441,3000,109,2002
ESC61RXBLA15294,89894,87896,2021-01-01,2021-01-12,79905,3000,110,2004
ESC11RXBLA13283,82580,80745,2021-01-01,2021-01-30,73405,3000,107,2000
ESC11DXBLA12271,92593,90536,2021-02-01,2021-02-15,82305,3000,104,2002
ESC11DXBLA12363,88277,86315,2021-04-25,2021-05-06,78469,3000,104,2002
ESC11RXBLA13270,81777,79960,2021-04-25,2021-04-27,72690,3000,108,2003
ESC61RXBLA15424,87014,85080,2021-03-15,2021-03-15,77346,3000,105,2000
ESC41RXBLA17274,86560,84636,2021-05-21,2021-05-21,76942,3000,104,2002
ESC41RXBLA27273,88971,86993,2021-05-21,2021-05-21,79085,3000,112,2005
ESC61RXBLA15289,91992,89948,2021-01-01,2021-01-01,81771,3000,104,2002
ESC41RXBLA17293,81502,79691,2021-04-01,2021-04-21,72446,3000,104,2002
ESC11DXBLA12332,90455,88445,2021-07-29,2021-07-30,80405,3000,105,2000
ESC61RXBLA15274,84516,82637,2021-07-29,2021-07-29,75125,3000,105,2000
ESC61RXBLA15299,88988,87010,2021-07-29,2021-07-29,79100,3000,109,2002
ESC61RXBLA15385,87247,85308,2021-01-01,2021-01-02,77553,3000,105,2000
ESC11DXBLA12329,85918,84008,2021-05-21,2021-05-21,76371,3000,102,2004
ESC61RXBLA15428,85269,83374,2021-05-21,2021-05-21,75794,3000,107,2000
ESC61RXBLA15306,85724,83819,2021-05-21,2021-05-22,76199,3000,101,2001
ESC21RXBLA14318,92595,90537,2021-07-29,2021-07-29,82307,3000,110,2004
ESC41RXBLA17284,89662,87669,2021-07-29,2021-07-29,79699,3000,103,2001
ESC11DXBLA12290,85634,83731,2021-07-29,2021-07-30,76119,3000,107,2000
ESC21RXBLA14297,90801,88783,2021-07-29,2021-09-12,80712,3000,109,2002
ESC61RXBLA15433,87580,85634,2021-07-29,2021-07-29,77849,3000,110,2004
ESC11RXBLA13267,87110,85174,2021-07-29,2021-07-29,77431,3000,105,2000
ESC11DXBLA12294,84193,82322,2021-01-01,2021-01-01,74838,3000,107,2000
ESC71RXBLA16277,86933,85001,2021-01-01,2021-01-30,77274,3000,109,2002
ESC21RXBLA24296,87445,85502,2021-01-01,2021-01-30,77729,3000,105,2000
ESC21RXBLA14292,91621,89585,2021-01-01,2021-02-02,81440,3000,104,2002
ESC11DXBLA12292,87321,85380,2021-01-01,2021-01-21,77618,3000,105,2000
ESC61RXBLA15293,87534,85588,2021-01-01,2021-01-01,77808,3000,110,2004
ESC21RXBLA24327,87677,85729,2021-02-01,2021-02-15,77935,3000,102,2004
ESC61RXBLA15375,90059,88058,2021-04-25,2021-04-25,80052,3000,109,2002
ESC61RXBLA15425,87503,85559,2021-04-25,2021-04-25,77781,3000,106,2005
ESC71RXBLA16283,85309,83413,2021-04-25,2021-04-28,75830,3000,101,2001
ESC41RXBLA27290,88650,86680,2021-04-25,2021-05-01,78800,3000,110,2004
ESC61RXBLA15422,86805,84876,2021-04-25,2021-05-04,77160,3000,103,2001
ESC11DXBLA12278,85148,83256,2021-07-29,2021-07-29,75687,3000,111,2003
ESC21RXBLA14276,93623,91542,2021-03-15,2021-03-15,83220,3000,112,2005
ESC61RXBLA15296,84430,82554,2021-04-25,2021-04-29,75049,3000,111,2003
ESC61RXBLA15262,92567,90510,2021-04-25,2021-04-26,82281,3000,112,2005
ESC71RXBLA26267,85225,83332,2021-04-01,2021-04-01,75756,3000,112,2005
ESC71RXBLA16279,85989,84078,2021-02-01,2021-02-15,76434,3000,111,2003
ESC61RXBLA15268,89209,87226,2021-04-25,2021-05-07,79297,3000,108,2003
ESC41RXBLA17287,85222,83328,2021-04-25,2021-04-25,75753,3000,106,2005
ESC21RXBLA14266,86242,84326,2021-04-25,2021-05-01,76660,3000,103,2001
ESC61RXBLA15270,87959,86004,2021-04-25,2021-04-30,78186,3000,110,2004
ESC11DXBLA12273,91946,89903,2021-01-01,2021-01-01,81730,3000,106,2005
ESC21RXBLA14315,85659,83755,2021-07-29,2021-07-29,76141,3000,103,2001
ESC21RXBLA24324,86554,84630,2021-07-29,2021-07-30,76937,3000,111,2003
ESC11DXBLA12269,85896,83988,2021-03-15,2021-03-15,76352,3000,110,2004
ESC11DXBLA12301,87453,85510,2021-01-01,2021-01-04,77736,3000,112,2005
ESC61RXBLA15369,86478,84556,2021-07-29,2021-07-29,76869,3000,106,2005
ESC41RXBLA17271,89906,87908,2021-07-29,2021-07-29,79917,3000,101,2001
ESC41RXBLA17286,81034,79234,2021-07-29,2021-07-30,72031,3000,105,2000
ESC71RXBLA26274,89634,87642,2021-07-29,2021-07-29,79674,3000,103,2001
ESC41RXBLA17291,87588,85641,2021-01-01,2021-01-01,77856,3000,102,2004
ESC11DXBLA12298,92213,90164,2021-01-01,2021-02-01,81967,3000,110,2004
ESC41RXBLA27277,88652,86682,2021-01-01,2021-01-01,78802,3000,103,2001
ESC61RXBLA15417,82502,80669,2021-01-01,2021-01-30,73335,3000,104,2002
ESC41RXBLA27268,88724,86752,2021-02-01,2021-03-15,78866,3000,107,2000
ESC61RXBLA15355,93114,91045,2021-02-01,2021-02-21,82768,3000,105,2000
ESC61RXBLA25447,86473,84551,2021-03-01,2021-03-29,76865,3000,104,2002
ESC11DXBLA12339,86892,84961,2021-05-21,2021-05-21,77237,3000,110,2004
ESC11RXBLA13268,92796,90734,2021-01-01,2021-01-01,82485,3000,106,2005
ESC41RXBLA27293,87727,85777,2021-03-15,2021-03-15,77980,3000,101,2001
ESC71RXBLA16274,89381,87395,2021-06-01,2021-06-01,79450,3000,106,2005
ESC21RXBLA14270,86733,84805,2021-04-25,2021-04-25,77096,3000,105,2000
ESC71RXBLA26281,90084,88083,2021-04-25,2021-04-25,80075,3000,110,2004
ESC41RXBLA27291,87139,85203,2021-04-25,2021-04-30,77457,3000,111,2003
ESC41RXBLA17311,84740,82857,2021-03-15,2021-03-15,75324,3000,107,2000
ESC41RXBLA27262,91427,89396,2021-03-15,2021-03-15,81269,3000,104,2002
ESC61RXBLA15353,88988,87011,2021-03-15,2021-03-15,79101,3000,103,2001
ESC71RXBLA26276,87144,85208,2021-01-01,2021-01-03,77462,3000,105,2000
ESC11DXBLA12365,84541,82662,2021-06-01,2021-06-01,75147,3000,106,2005
ESC21RXBLA14302,83621,81763,2021-06-01,2021-06-01,74330,3000,102,2004
ESC61RXBLA15348,88910,86934,2021-01-01,2021-01-01,79031,3000,110,2004
ESC61RXBLA15419,86405,84484,2021-06-01,2021-06-04,76804,3000,112,2005
ESC21RXBLA14322,87092,85157,2021-04-25,2021-04-25,77415,3000,112,2005
ESC11DXBLA12355,87136,85200,2021-04-01,2021-04-21,77455,3000,108,2003
ESC11DXBLA12310,85231,83337,2021-01-01,2021-01-11,75761,3000,111,2003
ESC61RXBLA15430,88602,86633,2021-01-01,2021-01-30,78757,3000,108,2003
ESC61RXBLA15372,84537,82658,2021-03-01,2021-03-22,75144,3000,106,2005
ESC61RXBLA15358,85601,83699,2021-07-29,2021-07-29,76090,3000,108,2003
ESC61RXBLA15396,92029,89984,2021-04-25,2021-04-26,81803,3000,104,2002
ESC71RXBLA16305,89595,87604,2021-04-25,2021-04-30,79640,3000,112,2005
ESC61RXBLA15393,85796,83889,2021-07-29,2021-07-31,76263,3000,101,2001
ESC21RXBLA14282,87442,85499,2021-03-15,2021-03-15,77726,3000,106,2005
ESC71RXBLA26277,86985,85052,2021-03-15,2021-03-21,77320,3000,106,2005
